Then there's the third murder , and we can't find any connection between this one and the first two .	0,5
The dog grabs the gorilla and swings what ?	6
Can it be that I'm falling in love with you ?	6
Some gang !	0,3
RJ and [PERSON] could move there , and he could be the mayor of [LOCATION] . Stop .	0,1
What is it , [PERSON] ?	2
Oh ... innocence can be hell .	0
Smash everything ! Rip it , tear it , rip it ...	0
I'm always delighted to meet [PERSON]'s friends .	3
No , [PERSON] !	6
[PERSON]'s been on the edge so often .	2,5
What's it to you if I brought a woman , a man or a fuckin' Muscovy duck ?	0
I think he wants to die .	5
All this talk's just wasting time .	0
So no more crimes .	3
You envy us . And what you envy ...	1,5
What if they trace that call ?	2
Don't you live at home ?	6
No ! By God , you may not !	0
She's wrapped all her adolescent dreams up in one dream prince , and you're it .	2,6
They caught me on video and now they're threatening to press charges .	2
Make peace , you idiot .	0
Everybody !	3
Women and children off the street !	2
I know I don't have to do it but I want to .	5
Go on ! Go back and get the knife !	0,2
I love you anyway .	3
It's impolite to stare .	1
Yeah , that was real stupid of me .	1,5
God save the Queen !	3
Did the Lord say : His Pa is a sinner and not meant to be happy ?  - No . 	0
Out in the country that , uh ...	2
Being real is a joke in your world ?	5
To hell ! I cast thee back to hell !	0
I felt all warmed and funny inside . I can't describe it .	3,6
That's perfect .	3
Who is she ?	6
Don't worry , we'll celebrate .	3
We've lost the baby's heartbeat .	5
How beautiful they are	3
You're over .	0
They are the tears of Old [LOCATION] .	5
♪ And I think to myself ♪	3
That thing's not for real , is it ?	2
Don't even , no . Don't look at me !	1
If you have any last words , say them now .	0
That was the night [PERSON] went away .	5
Still love me ?	2
You walk awful fast for a little thing don't you ?	6
Oh , thank you .	3,6
[PERSON] sucks pussy !	1
Destroy everything ?	2
We booked two seats , but we need three .	1,5
Are you looking for somebody ?	6
Personally , I think it makes a very lovely transmutation .	3
I'm very fond of my wife and kid .	3
♪ Ooh , ooh , ooh ♪ ♪ When we kissed , I. . . ♪ ♪ Bubbled up like molten lava ♪	3
Last night .	3
We're not interested in him .	1
My dear child , there are many good books in this world without pictures .	3
Jesus christ , man .	1,6
And when I'm dead on the altar of my country , I hope your conscience irks you .	1
You're a liar , boy .	1
I've seen better fights on a light show !	0,1
If I can watch TV .	0
Look around , dummy . You see any wires ?	1
Well , I no longer wish to buy your company and take it apart . I don't want anyone else to either .	0
Keep your voice down .	0,2
You want to sit around drinking and feeling sorry for yourself .	1
I got ta get back . Move it back !	2
Is [PERSON] really dead ?	2,5
You think you know something about law .	1
I didn't know I had one .	6
You know how much money you're gonna lose in a strike ?	2
Guess what his name is the captain ?	6
lt's beautiful .	3
You'll land us all in prison .	2
What you have to ask is whether you will be able to resist him .	2
What can you expect from filthy little heathens ?	1
Jealousy can be destructive .	5
No , I know how to make lemonade .	0
Why did you do it ?	5,6
Someone gathered the powders to sleep to the tonic ?	6
Yeah , well , she's out of town right now .	0
He said you were a saintly old man who didn't hold with all the vices .	6
I wish we did this before .	3
[PERSON] , they're going to kill you !	2
I've got cookies !	3
What do you say we all dance ?	3
In which case , you'd be throwing out decades of disarmament progress .	0
Oh my God .	6
I am happy you're out of jail , [PERSON] .	3
Boy , you should have been there .	3
We got ta do something !	0,2,6
I'm getting leery of this guy .	1
It's somehow able to bend light .	6
Oh , shit , he's here .	2
[PERSON] , it's me . - Yeah .	6
Trying to kill me . Is that it ?	0
I worked for you .	2,5
I feel not much better now .	5
That don't do us any good .	0
I know I'm being disrespectful to this honourable body ...	5
Are you happy to see me ?	3
Brings out the best in you , [PERSON] .	3,6
Up ! Shut up !	0
The most beautiful poetry can be about simple things like a cat , or a flower , or rain .	3
Looks nice .	3
Home team !	3
No . And I'm sure you understand that , sister [PERSON] of the Annunciation .	0
Don't answer it .	2
What the hell is this , [PERSON] ?	0,6
[PERSON]'s going to help with my chemistry .	3
I never mentioned any illness .	6
Oh , now , Mammy , be reasonable .	0
The only place my parents ever mentioned coming from was overseas .	5
You know what I'm asking .	0
No - no - no - no ... now , see , half of my team is dead ... by your hand .	2,5
Every dog I ever knew seemed to have a very nice life indeed .	3
I've missed so much !	5
I was shot up pretty bad .	2
He goes to dance his joy .	3
I don't know what I'm going to do .	5
That would be risking your neck .	2
I barely know her . I found her like this and I brought her here .	5
I'm always getting winked at these days .	6
Isn't that terrible !	2
Fatter ? - No , Dad .	6
You really are trying to kill me , aren't you ?	2,6
Can't he stay ? Tomorrow's not a school day .	5
I happen to like [PERSON] .	3
It's dangerous .	2
He's all tired out , though , the poor little guy .	5
You have to see me !	3
You're not that person anymore .	5
We're on vacation .	3
Do not say to me that I have anything to live for .	0
[PERSON] , your mother and I have brought you to this spot to share this last private ... This moment of ... Grief and pain .	5
You're just a product .	1,5
Who dares to ....	0
Everybody is afraid here .	2
Can't make out her name tag .	0
I'm sorry . I'm sorry .	5
You're the little guy that tried to make off with my queen .	1
I like to read .	3
Please , I'm begging you .	2
I do . I like her a lot .	3
Thank you .	3
Nobody better have a cold .	2
I can't believe this . I thought you said they had nothing in the hopper .	6
This is only just for it is they who betrayed you by surrender .	1
Now I just drink like an Irish person .	3,5
Six months ?	0
I tormented you with an old hatred that's no longer real .	5
[PERSON] was bad news .	0,1
As you say , a foolish article .	1
You're gonna leave your team ?	0,5,6
Your money couldn't begin to pay for the window you broke .	1
And as I was relating this to him , our missiles started shutting down one by one .	2
The hearth lighted in the room to summer way , [PERSON] ?	3
They're not looking for a murder weapon ?	2
God !	6
I was so proud .	3
You don't know how to train ?	0,6
I'm so happy for you .	3
The girl is my concern , not yours .	0
I can't go through it ... You hear me ?	2,5,6
I'm talking about you .	0
What are you doing ? !	6
My God , he's done a wonderful job .	3,6
[PERSON] is a man of luck .	3
Is it unfair ?	0
You are too outspoken , brother .	0
I - I'm in here .	2
They're out there .	0,2
All I ever do is try to please you	5
They ain't going to expedite it for me .	0
And none of us used to carry guns .	1,5
Lord [PERSON] ! Lord [PERSON] ! Lord [PERSON] !	6
No , we can't be disturbed .	0
I'm falling ...	5
If you want to get into that cellar , you get in there now or forget it !	0
I'll not go !	0
They are so dear both !	3
We're not on the same side .	0
So when I see you having all these things that I didn't have , I , like , live through your eyes .	5
Stay out of it .	0
Aw , jeez ! Look at these guys .	3
But it's sad .	5
I'm fine .	3
This studying on revenge is turning your back on the future ... and letting the past eat at your heart .	1,2,5
Guy ought to have his ass removed .	0,1
Have you got any interest in coming home to [LOCATION] ?	3
You know I'm gonna be the president , right ?	0
I don't want to die !	2,5
What're you still doing here ?	6
Yes , I confess .	2
So ... what in the hell takes you to [LOCATION] every five minutes ?	0
He's sure gonna bear down on me .	0
Why would she come here at all ?	0
Come on , [PERSON] . We got ta move !	0
You look very beautiful .	3
I think he believed me at last .	3
Goddamn it , [PERSON] , will you trust me ?	0
Did somebody die or lose money or something ?	2
It is being covered up , but , probably not for the reasons you might think .	2
Let go , you asshole !	0
I've never seen anything like it before .	6
Why do you wear that rug ?	1
That bohunk's not gonna put a circus tent on my doorstep .	1
It will be refused , the Lady Tadminster it can open the party in the first day , and you .	0
Since you're sitting in the corner . You're usually a power table kind of girl .	6
I am afraid to have said some things to [PERSON] what she will not forgive so early .	5
I can't do that , [PERSON] .	0,5
I don't care what she looks like . I don't like the company she keeps .	1
I'm going to see my mother before she dies ... in [LOCATION] .	2,3
I was thinking my partner had gone over the edge .	2
One of the best .	3
So after 129 , hours of being buried alive , at last , freedom seems in sight .	3
What are you jerking me around for ?	0
In the summertime , at sunset , the whole beach looks incredible .	3
You got that ?	0
He said no pilots .	5,6
Look . Look ! Look !	6
Thank you ! Yes !	3
That little gal means more to me than the whole wide world , Shooter .	3
Why were you hiding the evidence ?	1
Wait a minute now .	6
A dead animal !	2,6
She plans her suicide .	2,5,6
You're imagining things .	0
Fracture that whole part of the world , and now we have ISIS .	2
Fuck .	0
You can just fucking die , you fuck .	1
No case ? Your client put a faulty train on those tracks , people died , and they knew it could happen the whole time .	1
I went crazy .	5
This is murder .	0
Recycled jockstraps .	1
He will help us . I'm sure that still loves you .	3
They'll destroy you .	2
That will be the toughest part .	5
Give him $ .	0
You're thinking she's a fool for doing it , even if it saved your hide ...	1
What about the treasure ?	6
Awkward ass .	1
That's not gonna happen !	0
You realize your contacting the saucer violated our instructions .	0
Badly I want you .	3
I've looked all over for shoes like that .	3,6
A hundred of these are produced every day and sent to sweatshops where urban slaves prepare this poison for our friends , our loved ones , our children .	0,1
I've lied and used people all my life because I thought everybody did .	5
Tusk doesn't have any friends .	5
I'm not interested in some monkey riding the horse .	1
If a man shall be drunk on duty , he shall receive the same fate .	1
There's somebody at the door .	6
Disgust that somebody she'd looked up to could be so weak .	5
You're a detective now ?	6
It hurts !	0,2,6
I would drop off for - for for you and the squirt if ... Because ... you know , 'cause things are going well ,	3
Seriously , must you keep your bicycle in the hall , Father [PERSON] ?	0
I am glad that Senator [PERSON] is calm , because every once in a while I'm ready to do a [PERSON] on these guys .	0
These are the wrong keys .	5,6
The President doesn't know it's occurring .	6
I can hardly wait for you to grow up .	1
Come on , it's me , [PERSON] .	2
What about the herd ?	6
And were you not told the same thing by his wife ?	6
I want to get down on my knees and thank God .	3
Too bad about those eggs , [PERSON] .	2
Least you know how much you mean to somebody .	3
You're liable to get caught .	2
♪ Ooh , ooh , ooh ♪ ♪ There was Mermaid Minnie ♪	5
You want a baby - sitter ?	0,6
I'm sorry for what happened .	2,5
They can't keep the department out of it .	0
Why , you don't have to hide .	6
And in a fit of anger , I told her that our being together , our rekindled romance , was a big mistake .	5
You think I'm gonna team up with some [GAY SLUR] stool - pigeon .	1
He asked her to marry him after the war .	3
He bought it the day following his appointment to the Senate and is using his privileged office for his own personal profit !	1
That's all I need , five more minutes .	2,5
I thought you were getting fatter , Mama !	6
I can't get this blasted thing started .	0
Must have been degrees to the shadow ! There was no a cloud in the sky .	0,6
You know what would happen if [PERSON] found out ?	2
Something's wrong .	2
You took the bread out of half the mouths of [LOCATION] .	0,1,2
Till I had to put a stop to that myself !	0,1
Stand by and see his wife insulted ?	1
Give me a kiss .	3
You know Mr. [PERSON] and Mr. [PERSON] from before ?	6
Will you let me sleep ?	0
Well , when you are fat , you don't move so fast .	1
The archery machine !	6
You've made me a very happy old man .	3
You ain't got no place to go , [PERSON] .	5
You and [PERSON] have been asked to accept a dangerous mission to [LOCATION] .	2,5,6
Is it that you think it'll be better for ... for all of us if you go away ?	5
In fact I should .	2
I'm almost done .	0
I'd [PERSON] to have seen his face when he found his account frozen .	0
OK . All right . You win .	0
WTF . What am I supposed to do about the tour guide ?	0,2,6
Fucking bitch !	0,1
You can tell him that for the both of us !	0
What kind of a father are you , anyway ?	1
That's our favourite song .	3
The Feds are at the lake house , man .	0
Kill that cat , Kid .	0,2
Yeah , he does a lot of that .	3
They ended up having a pretty good thing .	3
Why is she still walking around ?	0
What are you staring at ?	0
It depends on what you're looking for .	1
But I just escaped from here ! Don't you understand ?	0
If he starts convincing those senators , you might as well blow your brains out !	2
But if you're asking me what I want to do , I'm telling you that I haven't decided .	0
After all she done ?	5,6
Can't you see I'm playing pool , bruv ?	0,6
Did you do it ?	6
You can't order me to do that .	0
Put my fucking car back on the track , will ya ?	0
She do that to make him crazy so he don't know what he doing .	1
How about this . How about you call me never .	0,1
I'll do a better job . You're so out of it , you'd botch that up .	0,5
I was bored to death .	0
Wet it with tears , bleed on it , [PERSON] .	0
We have to leave ! Either on a plane to [LOCATION] , or feet first !	2
No one asked her to worry about me ...	5
You've been drinking again , haven't you ?	1
You can't go around hurting people like that , Comrade [PERSON] .	0
Ah , I'm sorry !	3
Tell everybody what I think about them ?	2
We don't need you here !	0
Oh , m done rehearsing . 	3
Kindliness and sincerity , and if you'll forgive me , modesty , mean more to a husband than all the wit and beauty in the world .	3
He got a little sick .	5
They're quite merciless .	2
How did the trust fund end up in [PERSON]'s name in the first place ?	6
Because she can't stand him !	0
Shut up , [PERSON] !	0
Still you should have asked before taking it	0
More importantly , what the hell am I doing here ?	0,1
Why didn't you take her home ?	6
Do you really want to know ?	6
What a glorious day it was .	3
What the hell are we doing here ?	0
We are not gonna pay you nothing .	0
Don't be daft !	0,1
Alright , knock it off !	0
Who the hell asked you anyways , huh ? - Shut up !	0
It's out of the question , Mr. [PERSON] .	0
First I thought it was a. . .	2
You're really sick , you know that ?	1
I was gonna have to stab up that lanky prick for trying to take my package anyway .	0,1
I know everything , [PERSON] .	0,1
He don't care about you and he don't care about me neither .	5
Maybe you can hear this . The next time you cross me , you're gonna turn up missing .	1
I hate you , [PERSON] !	0
I don't think you understand the situation . These guys are religious zealots .	2
Case , it strikes me you chose a strange time to tell us this .	6
Why are all in need to run after anything .	0
That'll clip your wings .	5
This is the largest police car I've ever seen .	6
They can't get us in Hole in the Wall .	0,2
I'm sorry , I didn't think .	5
When I came back from the war , I had a son .	3,6
Isn't that pretty ?	3
OK , the same day , I'm reading the Post and there's this item on [PERSON] , the radio guy who does those gross jokes about [LOCATION] and the Betty Ford Center .	1
If you're standing where [PERSON] was , you're gonna drown .	2
Show me how to punish Perseus for this blasphemy !	1
Look at all the smiling faces .	3
You scared me .	0,2,5
That is bullshit .	0,1
Boy , I feel great .	3
So , are you going to tell the police ?	0,2
Waste that fucker !	2
You know we'll do whatever we can .	3
Nobody knows anything about what's happening here .	6
We'll never meat again	5
I don't wan na go like this .	5
You wait till you see what I do to him !	0
You've no right to do it to him .	0
Got it !	3
I hope you're not implying that the caucus shouldn't have a voice in international affairs .	0,1
Very interesting . They give a good dental plan to you ?	6
While violence cloaks itself in a plethora of disguises , its favorite mantle still remains sex .	1
Look , I don't mind if you have a new dog but you can't let him run aroud scaring half the neighbourhood .	1
It doesn't matter . They run a little family grocery shop back home .	3
Assholes trying to round them up and put them in the back of trucks .	0
You mean in the morning ?	6
Shame on the people who put us in here !	0,2
Sounds good .	3
I need some protection now from [PERSON] .	2
God , forgive me .	5
With what money , and what about us ?	2
That's not bad for a blind man .	6
Don't you see me standing right here ?	0
Mr. [PERSON] wants to know how come he don't know you .	3,6
I heard you got married .	3
And a nose just like a rudder .	1
But we have a hotplate and a well - stocked refrigerator .	3
Are you happy now , yeah ?	0
It's awfully quaint , isn't it ?	2
That's not good .	5
Don't come apart on me now .	2
Another keen son of a bitch .	1
But I am guilty .	5
And you look lovely in the candlelight .	3
They know that if that power was , you know , delineated to the average person , we wouldn't need them anymore .	2
Shoddy work will not do .	1
I get this he runs a good operation  shit . 	0,6
We'll never be parted again	5
We're playing with fire .	2
Don't try to tell me my business .	0
Leave us the hell alone !	0
At 10:00 , tomorrow morning , I want you to bring into my office either a letter denying emphatically that your remarks had any mystic implications or a letter of resignation .	0
Turn him off .	0
This ? Do you know what this is ?	6
I married [PERSON] because I was in love with him .	3
Thank you for all your help tonight .	3
Now you're talking .	3
Thank you , baby .	3
To you , and to our new partnership , welcome .	3
I shall die on the gallows .	2
They're too dumb to play with themselves .	1
Shame on you for hiding behind the First Amendment .	1
What sucker would buy the Chiefs ?	1
More mutilations !	3
You could tell just by looking at him that half the time he didn't know where he was .	6
Thank you . - You're welcome .	3
Poor child .	5
The trouble with me ? I'm not very good at looking ahead .	5
Oh , great , [PERSON] .	3
that we were never to be apart again .	3
Well , I'd like to help you out , mister . There's nothing I can do .	1,5
May he rest in peace .	5
Let go ! Hey , get off of me .	0
You're forcing us to take action against you .	0
No , no , no . lt's Saturday night , man .	1,5
[PERSON] -[PERSON] , we're safe !	3
The drinking , the drugs , that's not a regular thing for me .	5,6
You want to give her another shot at him ?	0
Then , suddenly , I vomited on my family . Hmm .	6
I had a grandpa . He was nice to me . He liked ties on Sundays .	3
I ain't talking about that crap !	0
You know , you can't actually think .	0
The chauffeur ? The stable boy ?	6
I thought he didn't have any trusted friends except you .	6
Ghosts ?	2
Your idea of a chance at him was uncorroborated statements from an informant who was doing hard time and who would sell his own mother to get his sentence reduced .	0
The worst thing that could happen is I'd have a nice meal in a good restaurant .	3
[PERSON] ... ?	6
He's lying .	0,1
Yeah , but he's not gonna take me along any more , is he ?	5
Around about midnight , the ghosts and banshees get together for nightly jamborees .	2
All she could do was drink and cry , like you .	1
I'll put you back on the team , but you must promise not to drown out the other children .	0
I'm pleased to be wrong .	3
He promised you parts in Cats ?	6
He went ' bang ' !	6
Did you hope to go unnoticed here ?	0
I thought he didn't drink .	6
st Louisiana Cavalry .	0
How did that happen ?	6
And let me remind you , we lost two key PA's in one day .	0
You're a pussy .	1
You could call me a freak of nature .	5
My dear lost love !	5
Where are you taking it ? - To the hospital .	5,6
She said I stabbed that son of a bitch plenty of times . 	0
Listen to this .	1
I had a terrific time but I'm going home .	3
Ahem . Father brophy was very disturbed .	0,5
Better get out of here ... 'cause I ain't ever gonna surrender to [LOCATION] .	2
We .  Who the hell are  we  ? 	0
All I want to do is make things as difficult as possible .	0
Yesterday I was greatly amazed when I came from the market ... and found you'd made your bed , sir .	6
Look how I've changed !	3,6
I haven't done anything morally wrong .	0,3
No , I'm sorry , Mr. [PERSON] .	5
Nothing's going wrong .	3
Well done !	3
College degree , lovable personality ... and I spend most of my time in prison .	5
Ain't no way in the world I'm goin' up that path .	2
May success follow your flag .	3
Well , I suppose I should thank you .	5
I hope I never wake up .	5
Hmm , it's a nice place .	3
Please hurry .	2
Oh , Captain , you got to stop this .	5
He don't even work .	1
This technology would liberate Earth from fossil fuels , environmental devastation , and poverty in a single generation .	3
I like pink champagne .	3
She nearly tried to kill me !	0,1
Those girls ! Wild drivers , sports cars !	3,6
I can't start the car .	5,6
Anybody who takes money out of this bank is crazy .	1
Better jump into the tree and hide	2
We belong here .	3
Not your fault , don't think that .	3
I love this guy !	3
It's him I'm asking , [PERSON] , not you . See ?	0
Kiddo !	3
But that's another story , and a very unpleasant one , too .	5
All I wan na do is clean it up , get it right .	5
Come on , [PERSON] . You can't have them .	1,6
Just get out .	0
Maybe this goddamn bastard of an election will get itself resolved .	0
I'll get in trouble !	2
I live in a fucking bed - sit .	0,1,5
Do you think we can get away with squirrel ?	2
I've had enough , thanks .	3
Don't ever do that to me again !	0,2
I left my home simply because I had to leave .	5
Before experience taught me that life is quite tragic enough ...	5
But really , was there any choice ?	5
That's the kind of stuff I like .	3
I couldn't do anything .	5
That's the way it's been your whole life .	5
I thought of you .	3
I'm sorry , ma'am , but you're needed in the Situation Room .	6
Come closer .	2
I've come to get you - it's my party .	3
Me too .	3
The old man was right after all !	6
I wish you Godspeed .	2
Something's missing .	2
What's dying ?	2,5
Come in , God .	3
It's nice , isn't it ?	3
I don't think everybody goes through life thinking about child sex trafficking in the [LOCATION] .	5
Only two months ' treatment , and I'm a well man .	3
I think it's about time we go out there , don't you ?	3
Cannonball !	3
Filth making filth , making filth .	1
The absence of a plan is ridiculous .	0
Thirty years a Sheriff and all I've had to contend with are vicious animals .	0,5
I got a goddamn campaign to win .	0
He's a good man .	3
What are you doing ? ! - So long , guys .	6
Then I went to the liquor store I grabbed a bottle , and I started drinking .	5
I can turn myself on a dozen different ways .	3
A skinhead in our bar .	1
We'll get him out of town .	0
Come back , here !	0
No , it's OK .	3
You go expecting these things to happen and they do .	6
I don't care .	1
What has happened to your friends , Father ?	6
Why are you smiling , you silly bastard ?	1
What was that crack ?	2
It's a pleasure , I assure you , [PERSON] .	3
What's the matter , [PERSON] ?	2
You're doing just fine , honey .	3
So , I can not imagine , my dear [PERSON] , why you should wish to involve yourself .	6
Don't tell [PERSON] this .	2
I'm not on the pills so we use rubbers , so it's hurting .	0,2,5
Request permission to leave . - Captain , sir ?	2
That's fascinating .	3
It has happened to me without my wanting , almost without my knowing .	1
Don't you think he's got a point ?	2
I parked it in ... in a parking lot and I just ... I forgot where I parked it .	2,5
A day made for breakfast and reading the Sunday paper .	3
Yeah , yeah , I'd like to rent a car Saturday . Yeah .	3
Miss Windy , the villa has been ransacked	2
You've got a real twisted mind , haven't you ?	1
Well , we won't tell anybody about that , okay ?	2,6
( sighs ) I thought I got some good news .	5
[PERSON] was so excited about your coming .	3
You've made no protests yourself ?	6
I'm also perfectly willing and able to cancel this entire production right now , and pay you off and write you off .	0
I'm not usually this fragile .	5
I'll stay here and shoot him if he comes back .	0
Anything else ?	0
Burglars !	0,2
I have rights .	0
He wants to die !	2
Does that sign say BQE ?	3
Yeah , that's it .	3
This is adorable .	3
It's too late to think of him .	5
It's working .	3,6
What if they catch the Captain before he gets help ?	2
It was a blessing and God was watching over us that day when they made that decision .	3
But , what if it doesn't work ?	2
I can't afford the wheels .	5
l got lost .	5
I'm sick .	5
Keep your men here !	0
Ruuuuuth !	0
You didn't expect me to stay away ?	6
Hey , professor !	3
I warn you , if this case comes to trial , it will be before a French court .	2
Can't anyone love me without it being life or death to them ?	5
Give me the money .	0
If they don't they may learn to appreciate it , but it will never become part of their soul .	1
But you'll never find another [PERSON] .	5
I've never liked him .	0
It's not like they'll miss it .	1
It forces me to beg as a beggar .	5
They're very nice .	3
How's everybody doin' out there ?	3
I wanted to blame myself even for the man who had taken me .	5
