And you wouldn't give a bent kopeck for his chances , the way he kept admitting over and over that he killed the old lady .	0,1
And you wouldn't want to endanger Mr. [PERSON] , would you ?	0,2
And you , all the time laughing at me .	0,1
And you're gonna have to blow me up too !	0
And you're shocked because I took credit for your idea .	0
[PERSON] olla ! , I told him my problem , I told him I loved you and he told me to keep my trap shut .	0
Another break - in by some ... Sex - crazed man .	0
Answer my question .	0
Any decent church would've burnt you bastards years ago .	0,1
Any of you guys call me [PERSON] , and I'll kill you .	0
Anybody can type .	0
Anyhow , I'm sick a human life was lost .	0
Anyone who would deface a work of art with a color like that ought to have his ass removed .	0
Anything else ?	0
Anything you say can and will be used against you in a court of law .	0
Anyway , we're late for school .	0
Anyway , what's it matter to you ?	0,6
Anyway , when do you special intelligence officers do what you're supposed to do ?	0
Anyways , I don't give a damn .	0
Are my glasses there ? Eh ... no .	0
Are we gonna rescue an old man or stand here and argue ?	0
Are we supposed to just sit here and wait ?	0
Are you blind ?	0
Are you confessing to this ?	0
Are you confused ?	0
Are you crazy ?	0,6
Are you dumb ?	0
Are you fucking crazy ?	0,1
Are you going to come or do I have to drag you ?	0
Are you guys nuts ?	0
Are you happy now , yeah ?	0
Are you just about finished ?	0
Are you kidding me ?	0,6
Are you kidding me ? !	0
Are you kidding ?	0,6
Are you listening ?	0
Are you looking at my hands ?	0
Are you mocking me ?	0
Are you off your trolley ?	0
Are you saying you're insane ? Is that your defense ? - Plus she took a lot of prescription medicine .	0
Are you telling me he's carrying a. and a. ?	0,2
Are you telling me I don't know what a shark looks like ?	0
Are you telling me not to worry but free the lab when you work everything out ?	0
Aren't things bad enough without you talking about dying ?	0
Aren't you ever satisfied ?	0
Aren't you gonna tell me my sins are forgiven ?	0,6
Aren't you human ?	0
Aren't you supposed to know that ? Isn't that your job ? How could you be stupid enough to let somebody follow you ?	0
Argh ! Kaili !	0
Art here saw her fighting him off .	0
As am I . The black community deserves so much better than [PERSON]'s failed policies .	0,2
As he said , it's against the rules .	0
As I said , sir it all depends how far we're willing to go .	0
As I told you , it's time we did something about it .	0
As in ... pointless .	0,1,2
As medical officer , I protest to the way he's being treated .	0
As much as I would regret saving his .	0
As you can see , I'm being relieved of command .	0,5
As you can see , the available forces have been badly distributed .	0
As you know , over here , crime is not exploited to sell newspapers .	0,3
Ask him what money , asshole .	0
Ask him !	0
Asking who I sleep with isn't personal anymore ? What do you want to know , if I smoke ?	0
Assholes trying to round them up and put them in the back of trucks .	0
At 10:00 , tomorrow morning , I want you to bring into my office either a letter denying emphatically that your remarks had any mystic implications or a letter of resignation .	0
At some point , she told me about this guy who used to come around to check on her .	0,1,2
Attention !	0
Autographed by the criminal himself . Hey , buddy , are you gonna read it or buy it ?	0
Autumn , get out of here ! Don't fight anymore !	0,2
Aw , I'll do what I damn well please .	0,3
Aye , yous like to call yourselves opportunists instead of anarchists .	0
Back down ! - All right , all right , all right .	0,2
Back in the village when they made fun of you , I wanted to kill them .	0
Backpage refused to cooperate with the subcommittee's investigation .	0
Bad guy .	0,5,6
Bad news . Your father cleaned out your bank account to pay for the damage to his store .	0,5
Bastard !	0
Bastard .	0
Bastards .	0
[PERSON] , I'm waiting !	0
Be a good fellow and get out now .	0
Be gone , Satan !	0
Be nice to that girl .	0
Be quiet !	0
Be quiet .	0
Be that as it may , it is a loan .	0
Because I already have it .	0
Because I did not want in your life .	0,1
Because I do not like you , Mom .	0,6
Because I want to .	0,1
Because I'm still tired .	0
Because it didn't work .	0
Because it hurts my ears when you do it .	0
Because of your colonel's stubbornness we are far behind schedule .	0
Because she can't stand him !	0
Because soon you'll be history . That's enough ! In the name of God ,	0
Because this could be a threat to all life on [LOCATION] if we are reckless with this issue .	0,2,5
Because we've lived through it .	0,3
Been trying to raise him for hours .	0
Before I heard about the bombing .	0,2,5
Behave yourself .	0
Being right ain't gonna do us any good .	0
Believe me , I do . I think about it every goddamn day of my fucking life .	0,1
[PERSON] , move it !	0
[PERSON] , I'm disappointed in you . Hiding under a nest while [PERSON] needs help .	0,5
[PERSON] must be crazy .	0
Besides , according to your story , you weren't exactly 100 % scientist after you took it .	0
Besides , I have to go to the goddamn senior honours dinner tonight .	0
[PERSON] , is you going out of your mind ?	0
Better open this door , [PERSON] .	0
Better than yours .	0,1
Between the cousins and neighbors , there were kids , always causing trouble together .	0
Big time hurt ! Back !	0,2
Bigger than you .	0,1
Bit dicey .	0,1
Bitch !	0,1
Blast off .	0
Bloody woman .	0
Blow it , [PERSON] !	0
Blowing them up .	0,2
Blue , pink , yellow or orange ? - Green .	0
[PERSON] continued to invade your privacy .	0
Boys ...	0
Break every mirror in the palace .	0
Break it up . Break it up .	0,2
Bridge ...	0
Bring her back , girls , alive !	0
Bring her in later .	0,2
Bring her .	0,1,2
Bring him to me !	0,2
Bring him .	0,1
Bring my gun when you come back !	0
Bringin' her home in the middle of the night wouldn't help anybody , especially her .	0
Bullshit !	0,1
Bullshit ! What do you see ?	0
Bullshit .	0,6
Burglars !	0,2
Burn this !	0,1,2
Bury them for 24 , hours , give me time !	0
Busted .	0,2
But a crime was committed here and I'm going after her for it .	0
But don't let them take the boots .	0
But get on with it !	0
But hair just keeps on sprouting .	0,1
But he didn't give a shit .	0
But he kept it to himself . He kept a lot to himself .	0,5
But hell , what a cop .	0,1
But I do , I beat their time .	0
But I don't give up so easily .	0
But I don't know why because we're just having a nice evening at home watching a movie .	0
But I just escaped from here ! Don't you understand ?	0
But I need to know where it is .	0
But I won't stand it any longer .	0
But I'm always going to be a killer .	0
But if the last powder was taken there is two days it can not be very important .	0
But if you care about us , you do not do this .	0,5
But if you do not work hard you will be punished .	0
But if you're asking me what I want to do , I'm telling you that I haven't decided .	0
But it soon became obvious that the senor was only mildly interested in the available talent .	0,5
But it's not real .	0,1
But it's The Neverending Story . I've already read it .	0,1
But [PERSON] never speaks with me , it will be possible to avoid it .	0,5
But my shirt is wet .	0
But no , you had to be your stupid , stubborn , son of a bitch self .	0,1
But since you insist on being treated as one , I have no choice but to oblige you .	0,1,3
But there is a problem .	0,5
But there's no support for this appealing idea .	0,2,3,5,6
But they began spreading wild rumours about steaming in circles . -	0,2
But they don't know that I intend to attack them without mercy .	0
But what I tell [PERSON] to do , she will do .	0
But you can not do this !	0
But you do remember this , don't you ?	0
But you don't hear me complaining .	0
But you make one slip , just one and we'll see how long you survive in my cage .	0
But you shouldn't open other people's letters .  	0
But you still haven't answered me .	0
But you're affecting the lives of a lot of other people .	0
But you're holding something back .	0
But , [PERSON] , whatever it is that you're going through , we can help you , but you need to ... How the hell would you know what I need ?	0
Buy it or wreck it !	0
By Molto . No discussion . Interview .	0
By most standards , flying all the way to [LOCATION] to look for a new face would seem like going to a lot of trouble .	0,6
By next Friday , you'll have your money .	0
By stepping on a bottle and breaking the heel of my shoe !	0
By what right do you question me ?	0
C'mon [PERSON] , we got ta find her before the old lech does .	0
C'mon [PERSON] , hurry !	0
[PERSON]'s bugging me .	0,1
Call it off , [PERSON] .	0
Calm down , fam !	0,1,2
Calm down !	0
Can he be moved !	0,1
Can I have my store back , now that she's going ?	0
Can I just leave my underwear ?	0
Can you believe it ? It's too tacky .	0,1
Can you explain your testimony that there is more stringent posting rules for selling a motorcycle than selling a - year - old ?	0
Can you tell us why you elected not to go back in and blow up the missiles , Lieutenant ?	0,1
Can't do what ?	0
Can't I do what I think is right ?	0,1,5
Can't make out her name tag .	0
Can't shoot a kid , can you , fucker ?	0,1
Can't you go in there and say something ?	0
Can't you humor him ? I need a favor .	0
Can't you see I'm playing pool , bruv ?	0,6
Can't you walk faster ?	0
Can not your brother help ?	0
Cause I said so .	0
cause if you take two big bites and just swallow it , It could get stuck in your throat .	0
Cease fire !	0
[PERSON] , you had no right to do something like that .	0
Chill or die , asshole .	0
Christ ! We've got no alternative .	0
Christ .	0
Christ . I don't know what you've been up to , but [PERSON] is pissing fire .	0,2
Civilians this time .	0,1
Clang had the whole temple transported here for your sacrifice .	0
Claymore's gonna cut his nuts off faster than a hedge clipper .	0
Cleaning up your shit .	0,1
Clear ?	0
Close the hatch !	0
Close your mouth , dear .	0
Clowns carry horns , little rubber ones .	0
Cody , please ! You must listen !	0
Col. [PERSON] has reported the theft of a gold ring . A gold ring .	0
Collaborating with President [PERSON] is always a mistake .	0,1
Come back , here !	0
Come here !	0
Come off a rumble , we'd beat the shit out of a gang .	0
Come off !	0
Come on , [PERSON] . This is no place for a clergyman's son .	0,1
Come on , come on , come on .	0
Come on , [PERSON] . We got ta move !	0
Come on , damn it !	0
Come on , do what I tell you !	0
Come on , don't just dawdle .	0
Come on , get on .	0
Come on , get up .	0
Come on , honey .	0
Come on , I'm old enough to be your father .	0
Come on , it's Christmas .	0,3,5
Come on , [PERSON] , move over .	0
Come on , Lieutenant . What are the SEALs up to ?	0
Come on , man . I feel fucked up already .	0,1,5
Come on , [PERSON] , turn yourself in .	0
Come on , Mr. [PERSON] . Really .	0
Come on , [PERSON] .	0
Come on , then !	0
Come on , this is me you're talking to , [PERSON] ! Come on , [PERSON] .	0
Come on , what are you fellows gaping at ?	0
Come on !	0,2,3,6
Come on ! - [PERSON] !	0,2
Come on ! Come on ! - No !	0
Come on ! You're gonna break your guitar . Come on .	0,1,2
Come on .	0,1
Come on . Are we doing this again ?	0
Come on . Cut it out .	0
Come on . Go , just go .	0
Come on . I got a schedule to keep .	0
Come on . Stop complaining .	0
Come on . The whole point of these takeovers is to sell off the assets and put old farts like me out to pasture .	0,1
Come over here and nobody gets hurt . OK , OK .	0
Concocted all kinds of false information about weapons of mass destruction which [PERSON] did not have , and it was known in intelligence circles he didn't have .	0,1
Congratulations , Rock ...	0
Congressman [PERSON] is minutes late as usual .	0
Convince yourself that way .	0,5
Coochie ...	0
Cool it ! Or you're gonna get the same thing your boyfriend got .	0
[PERSON] , give me the nails over there !	0
Cops are on strike , stupid .	0
Copycat !	0
Could have used this a week ago .	0
Could you guys shut up in there ?	0
Could've told the truth , fucked them all , had the cigarette with me . That is such bullshit !	0
Cover up her mouth !	0
Coward !	0,1
Cross , man , it's gonna cost you .	0
Cut it out .	0
Cut out all that talking , [PERSON] .	0
Cut the conversation .	0
Cut the shit .	0,1
Dad , will you teach me how to fight ?	0,3
Dad !	0,2,5
Damn it , get in here !	0
Damn it , Hob , [PERSON] needs us !	0
Damn it , shut up !	0
Damn it , stay back here .	0,2
Damn it .	0
Damn you !	0
Damn !	0,5
Damn .	0,1
[PERSON] , you're going too fast .	0
Darn it , [PERSON] .	0,1
[PERSON] hates caffeine .	0
Dear Senator , have you got any idea what it takes to get a bill passed ?	0
Decker's been calling again .	0,3
Defend yourselves !	0,2,6
Designed to make your life a more annoying place to be .	0
Dickhead .	0
Did I hear Lieutenant Junior Grade  ? 	0,6
Did I spend 9 , years with matadors not to learn about fear and safety ?	0
Did it ever occur to you , [PERSON] , that the prince looked everywhere for [PERSON] just so that he could put the shoe back on her foot ?	0
Did not it have to be resting ? Yes .	0
Did that nickname have anything to do with the typhoon ?	0
Did the Lord say : His Pa is a sinner and not meant to be happy ?  - No . 	0
Did ya ? There was a razorback in my truck !	0
Did you bring that guy in here ?	0
Did you ever get my flowers ?	0,5
Did you get drunk , dance in your underwear , and sing sea shanties ?	0,1
Did you got , like , baby einstein show with him ?	0
Did you have a warrant to search his trunk ?	0
Did you hear me ?	0
Did you hope to go unnoticed here ?	0
Did you plant the bug ?	0
Did you really think he would come with you ?	0,6
Did you think we don't know about your affair with a government official ?	0,6
Did you try to break into [PERSON]'s house the night of the murder .	0
Did you write me that letter or not ?	0
Didn't you hear me ? I said go away !	0
Didn't you tell me to call you in five minutes ?	0
Die , you bastard !	0
Die ... damn it !	0
Divvy bitch !	0,1
Do as I tell you !	0
Do everybody . How soon ?	0
Do exactly what I tell you and there won't be any problems .	0
Do I have to find out for yourself ?	0
Do not be foolish !	0
Do not leave fingerprints !	0,2
Do not lie to me , [PERSON] .	0
Do not lie you know , [PERSON] .	0,1
Do not look . You can touch .	0
Do not ruin kamoja .	0,1
Do not say that .	0
Do not say to me that I have anything to live for .	0
Do not talk about that son of a bitch .	0
Do not think that I do not agree with everything you say , [PERSON] , but I. . .	0,2,5,6
Do not trifle with your luck .	0
Do not try to skip !	0,6
Do not worry , he does not know anything .	0
Do people think I'm a carbon copy or a second - rate pretender who only got a shot because of my skin tone ?  	0,2
Do something with yourself for pity's sakes .	0,1,6
Do something !	0,2
Do we give the impression of people who are pressed for money ?	0
Do what he says :	0,2
Do what he says .	0
Do you accuse me , Mr. [PERSON] ?	0
Do you expect me to believe this ?	0
Do you have to cheat at everything ?	0,1
Do you have to make such a racket ?	0
Do you know Turn the car around and take me to my hotel  ? 	0
Do you question my word ?	0
Do you see how this affects [PERSON] ? You don't ?	0
Do you think I do ?	0
Do you think that I have forgotten all that has happened ?	0,5
Do you understand what I'm saying ?	0
Do you want to be a truck driver again ?	0
Do you wish me to translate [PERSON]'s letter or not ?	0
Doctor's here to examine you , freak just so no one can say we laid one finger on you .	0
Does anything ever happen here ?	0
Does that make you more comfortable ? - Man :	0
Don't  Your Majesty  me !	0
Don't a man have a right to know what he's signing on for ?	0
Don't ask me why .	0
Don't be an idiot .	0,1
Don't be daft !	0,1
Don't be fresh , dear .	0,1
Don't be nostalgic .	0
Don't be rummaging through my private documents , [PERSON] .	0
Don't be sneaking up on me like that .	0
Don't be so sentimental , [PERSON] .	0
Don't be such a noodle .	0,1
Don't be sure .	0,1
Don't be tricked by his devilish voice !	0
Don't bother to get up I'll take care of myself	0
Don't bother your daddy now .	0
Don't bother .	0
Don't call me commander .	0
Don't call me .	0
Don't change the station .	0
Don't come in !	0
Don't come no closer !	0
Don't do anything until you hear from me .	0
Don't even breathe !	0
Don't even think about it .	0
Don't ever do that to me again !	0,2
Don't exaggerate .	0
Don't fight , [PERSON] .	0
Don't Freud me , [PERSON] . You're not qualified .	0,1
Don't fuck me up .	0
Don't fuck with me on this one , [PERSON] .	0
Don't fuck with me , you know ?	0
Don't fucking kill him , we've got business to sort out !	0
Don't give me that . I know enough about weights and measures to know holes aren't allowed , no corrective holes .	0
Don't imagine things , [PERSON] .	0
Don't joke .	0
Don't kick me , I won't shut up .	0
Don't kid yourself .	0
Don't let her order you around .	0
Don't let that cop get away with this .	0,1
Don't listen to him or we'll all be slaughtered .	0
Don't look at me like that .	0,1
Don't look at me with those soft - boiled eggs .	0
Don't look at me .	0,2
Don't make me shoot you .	0
Don't mess around with it , and it won't mess with you .	0
Don't mind [PERSON] .	0
Don't mind them .	0,3
Don't move !	0,2,6
Don't need anybody right now .	0
Don't point that fucking thing at me . Take it off .	0,1
Don't pretend you don't know the reason .	0
Don't push it !	0,2
Don't push me too far , [PERSON] .	0
Don't question my decisions again .	0,1
Don't raise your voice to me .	0
Don't resist us .	0
Don't ruin it .	0
Don't run away !	0,5
Don't settle for less because you're a whole lot more than that . 	0
Don't show it to me .	0
Don't sit down .	0
Don't slouch .	0,1
Don't start that again .	0
Don't start , [PERSON] .	0
Don't take me like I'm some corner dealer !	0
Don't talk like that .	0
Don't tell me I did that !	0
Don't tell me that you're above temptation .	0
Don't tell me to take it easy !	0
Don't text me .	0,1
Don't think I'm too scared of [PERSON]'s gang to do what's necessary .	0
Don't think my Pa was a pervert then .	0
Don't touch me .	0,1
Don't touch that television !	0
Don't touch the money !	0
Don't try and tell me the runway's too short .	0
Don't try to be so sarcastic .	0
Don't try to change the subject .	0
Don't try to tell me my business .	0
Don't walk away from me .	0
Don't want any more of that .	0
Don't waste my time , comrade .	0
Don't you call my husband names !	0
Don't you dare turn that off !	0
Don't you dare .	0
Don't you doubt Miss [PERSON]'s word !	0
Don't you ever say that to me again .	0,1
Don't you forget that I'm still the headman around here , too .	0
Don't you get it ?	0
Don't you have any idea where you're going ?	0,2
Don't you know it's bad to light forest fires ?	0,1,6
Don't you raise your voice to me !	0
Don't you recognize me ?	0,6
Don't you say a word unless I ask you to .	0
Don't you see me standing right here ?	0
Don't you see they don't need you ?	0
Don't you see what's happening ? If you don't find me a killer , there is no fucking office !	0
Don't you think I know how you plan to get out ?	0,1,6
Don't you think I know it ?	0
Don't you understand ?	0,2,6
Don't you understand ? !	0
Don't you want to say anything to these people ?	0
Don't !	0,2
Done .  With what ? 	0
[PERSON] , leave the room .	0
Dorcas , it brings me stamps , please .	0,1
Down with the King .	0,1
Drained their life savings , ruined hundreds of lives , and made off with over $ million .	0,1
Drive !	0,2
Driver , I'm a little disappointed in you !	0
Drop gun .	0
Drop it or the little shit's dead !	0
Drop it , okay ?	0
Drop that cannon .	0
Drop that wood !	0
[PERSON] , open your fucking eyes !	0
[PERSON] gave me my title shot , you didn't .	0,5
Eat shit !	0
Eat your breakfast and forget it .	0
Either he falls in line or I'll break him so open they won't find the pieces .	0
Either way , murder or suicide , I'd say he deserved it , wouldn't you ?	0,1,3
Either you come here to find out the mess , or we take your family .	0
Either you take care of yourself or I , too , shall resign .	0
Elder , if you have something to say , just say it	0
Elder ...	0
Emily , why are you still using your mother's phone ?	0
Emotionally , she's a child .	0
End of the line , asshole .	0
Enjoying the party , Captain [PERSON] ?	0
Enough of your tricks !	0
Enough with the water .	0,1,5,6
Enough !	0
Ensign [PERSON] called and told me that you were in trouble .	0,6
Enter !	0
Environmentalists call it a disaster .	0,6
[PERSON] , come on , damn it !	0
Especially not to throw away your career with this team .	0,1
Even if I told you what was the matter with you , you wouldn't admit it .	0
Even if I were wearing a wire , this noise would wreck the tape .	0
Even if it could be your involvement with drugs has vindicated me .	0,1
Even in one of yours , I would have thrown this glass at him .	0
Even so , quite wrong to threaten . Not the way to treat an enlisted man .	0,5
Ever since Case took over the firm .	0,1
Every living being is capable of attack ... if sufficiently provoked .	0
Every one of them terrible .	0,1
Every time I run into you , you tell me whatever shady thing just went down was about the greater good or that it didn't happen , or this , that , or the other .	0
Everybody calls you plain [PERSON] , why can't I ?	0
Everybody forgot about it but me .	0,1
Everybody out , now !	0
Everybody thinks they're humorous , but they're not .	0
Everything is corrupt and incompetent .	0,1
Everything there can be interpreted as an attempt to enforce discipline .	0,1
Exactly how you disrupted their state's vote .	0,1
Exaggerate .	0
Except never take drugs and go to AA meetings for the rest of your life .	0,5
Except you honked the fucking horn .	0,1,6
Excuse me , I'm looking for a man .	0
Excuse me .	0
Excuse me ...	0,2
Explain yourself .	0
[GAY SLUR] .	0,1
False alarms were common , And they didn't help our morale .	0
Father [PERSON] can't keep his hands to himself .	0,1
Father , he might betray you !	0,2
Feet ! Feet , you fool !	0
Fight for real !	0,5
Fight !	0,3
Figure out which one you are and call back .	0
Finally .	0,3
Find out where they take the cash .	0
Find someone else to sing about .	0
Find the most tender and vulnerable , to destroy his heart .	0
Fine mess you got me into .	0
Fine , till you come along .	0
Fine !	0
Fine ! But I'm not making a speech .	0,2
Fine .	0,3
Fine . Actually , perfect .	0
Fine . You win .	0,1
Finish her !	0,1,2,6
Fire the security department !	0
First we steal his gun , then we shoot .	0
First you waste my time , then you get my name wrong !	0
First , take him to the station .	0
Five more minutes . - No !	0
Flo , being a parent is about sharing .	0
Flo , if I wanted anything else , I'd call [PERSON] here .	0
Fog your mind so you can't remember a darn thing .	0
Fool .	0
For chrissake , where did she come up with [PERSON] ?	0
For [PERSON]'s sake !	0,6
For God's sake , June !	0,1,6
For God's sake , listen to me !	0
For God's sake , shut that up !	0
For God's sakes , put yourself in my position .	0
For heaven's sake , stay there !	0
For if I'm not physician , how is it I know that you're a dying man ?	0
For once in my life , I'm telling --	0
For our ambassador !	0
For the love of God , [PERSON] .	0,1
For the tenth time then , will you stay out of this [PERSON] thing ?	0
For what ?	0
For your information , I was at [LOCATION] .	0
Forget it , that's enough .	0,5
Forget it !	0
Forget it .	0,5
Four , this is Leader . Is he gonna be a problem ?	0
Francis !	0
Francis ! Pay the guy , will you ?	0
Freeze !	0
From here on , your education must continue in the school of war .	0,1
From this moment it is death to him who wears the ring .	0
Fuck 'em .	0
Fuck him .	0
Fuck it , man .	0,5
Fuck it !	0
Fuck it . I start with me .  	0
Fuck off , [PERSON] .	0
Fuck off !	0
Fuck off .	0
Fuck [LOCATION] .	0,1
Fuck only knows why [PERSON] lets them in .	0,1
Fuck the law .	0
Fuck the office !	0,1
Fuck the process !	0
Fuck them !	0
Fuck this shit .	0
Fuck you , [PERSON] .	0
Fuck you !	0,1
Fuck you .	0,1
Fuck your goddamn cleaner !	0
Fuck !	0
Fuck ! Fuck !	0,5
Fuck .	0
Fuckin' machine took my quarter .	0
Fucking bitch !	0,1
Fucking come on , then !	0
Fucking cops always forget something .	0,1
Fucking [GAY SLUR] .	0,1
Fucking gas company .	0
Fucking six ...	0
Gentlemen ... if there are no objections , I'm the dealer .	0
Get a bat , that's a boy .	0,3
Get along with it .	0
Get away from her , you bitch !	0,1
Get away from that wood !	0
Get back here !	0
Get back in ranks !	0
Get back on the job .	0
Get back !	0
Get between the treads !	0
We'll just drain the pollywogs out and save the grog .	3
We'll relieve you in a couple of hours .	5
We're going on a big ship across the ocean and take you home .	3
We're going to [LOCATION] , like you wanted .	3
We're not gonna forfeit .	0
We're onto something .	3,6
We're payin' 'em back , boy .	0
We're playing with fire .	2
We've escaped !	3
We've got six minutes before the brain's useless .	2
Welcome to [LOCATION] !	3
Well done indeed .	3
Well , because that makes sense .	3
Well , boy , let's see if we can do something to refresh that rusty , old memory of yours .	2
Well , do you plan everything ?	0
Well , duty calls .	5
Well , give me a coordinate !	0
Well , I can't help wondering if [PERSON] is right .	5
Well , I'm here to have a dialogue .	1
Well , if it won't wake up the kids .	3
Well , it seems to me that you have some options .	3
Well , Lieutenant , how are you ?	3
Well , maybe she could dance one more time , just for tonight , huh ?	3
Well , maybe you can help me .	2
Well , Mr. financial advisor . What do you think of my plan ?	0
Well , rest assured , you're not alone .	3
Well , what are we waiting for , Shooter ?	6
